Date,Open,High,Low,Last,Change,Settle,Volume,Prev. Day Open Interest
2013-12-20,1808.75,1813.0,1808.75,,,1812.89,47698.0,782646.0
2013-12-19,1810.0,1813.0,1801.25,,,1808.5,387241.0,823841.0
2013-12-18,1778.25,1812.75,1767.25,,,1810.75,705349.0,1037604.0
2013-12-17,1784.75,1789.0,1776.5,,,1779.25,740425.0,1406407.0
2013-12-16,1774.75,1792.5,1760.25,,,1786.5,858132.0,1701691.0
2013-12-13,1773.5,1783.0,1771.75,,,1774.75,988386.0,2089969.0
2013-12-12,1780.75,1784.0,1771.75,,,1775.0,1831044.0,2401923.0
2013-12-11,1804.25,1808.0,1779.25,,,1780.75,3982759.0,2638302.0
2013-12-10,1809.25,1811.5,1801.0,,,1803.0,2336504.0,2691899.0
2013-12-09,1806.5,1811.5,1804.75,,,1809.0,1059179.0,2707260.0
2013-12-06,1784.5,1806.0,1784.25,,,1805.0,1756084.0,2759983.0
2013-12-05,1792.5,1794.25,1782.0,,,1784.0,1571790.0,2777689.0
2013-12-04,1792.0,1799.5,1777.75,,,1791.75,2097836.0,2777349.0
2013-12-03,1800.25,1801.75,1786.25,,,1791.5,1720294.0,2803471.0
2013-12-02,1806.25,1809.0,1797.0,,,1799.75,1324016.0,2799542.0
2013-11-29,1804.5,1812.5,1802.75,,,1804.0,817542.0,2795281.0
2013-11-27,1802.0,1807.5,1801.25,,,1804.25,848056.0,2780581.0
2013-11-26,1801.25,1807.0,1798.75,,,1802.0,1090975.0,2800246.0
2013-11-25,1802.0,1809.25,1798.5,,,1802.5,1106283.0,2775739.0
2013-11-22,1793.25,1803.25,1792.0,,,1801.25,1238550.0,2799872.0
2013-11-21,1779.5,1795.5,1775.75,,,1793.75,1384622.0,2793119.0
2013-11-20,1785.5,1794.25,1774.5,,,1779.75,2065833.0,2817411.0
2013-11-19,1789.5,1793.75,1782.0,,,1785.25,1587573.0,2817239.0
2013-11-18,1793.5,1799.75,1784.75,,,1788.75,1556412.0,2821448.0
2013-11-15,1787.75,1796.0,1786.5,,,1793.5,1226789.0,2778941.0
2013-11-14,1779.75,1789.0,1777.25,,,1787.75,1579106.0,2763168.0
2013-11-13,1764.75,1782.25,1754.25,,,1778.75,1673308.0,2758394.0
2013-11-12,1767.75,1769.75,1758.5,,,1765.0,1394895.0,2780264.0
2013-11-11,1767.0,1770.25,1762.75,,,1767.5,952210.0,2782047.0
2013-11-08,1744.75,1768.0,1736.5,,,1766.0,2070431.0,2780995.0
2013-11-07,1763.75,1774.5,1742.25,,,1745.25,2459589.0,2767364.0
2013-11-06,1757.25,1770.0,1755.75,,,1765.5,1320403.0,2768514.0
2013-11-05,1762.75,1764.0,1750.5,,,1756.5,1473640.0,2759992.0
2013-11-04,1754.0,1764.0,1753.25,,,1763.0,1000121.0,2772579.0
2013-11-01,1755.5,1761.25,1747.0,,,1754.75,1600757.0,2745639.0
2013-10-31,1757.75,1764.0,1750.25,,,1751.0,1872956.0,2763150.0
2013-10-30,1768.25,1773.25,1751.75,,,1760.5,1774552.0,2741642.0
2013-10-29,1759.0,1768.75,1754.5,,,1767.5,1189431.0,2736038.0
2013-10-28,1753.75,1762.25,1751.5,,,1759.0,1156019.0,2731098.0
2013-10-25,1748.0,1755.75,1742.75,,,1754.0,1253352.0,2708628.0
2013-10-24,1742.75,1751.75,1740.0,,,1748.5,1246430.0,2720877.0
2013-10-23,1749.5,1749.5,1734.5,,,1741.75,1519712.0,2711974.0
2013-10-22,1737.75,1754.5,1736.0,,,1749.5,1841176.0,2710196.0
2013-10-21,1738.0,1742.5,1734.75,,,1738.25,1107787.0,2698460.0
2013-10-18,1727.5,1740.25,1727.0,,,1736.5,1524654.0,2698990.0
2013-10-17,1712.0,1728.75,1706.25,,,1727.75,1668980.0,2682298.0
2013-10-16,1694.25,1717.0,1691.25,,,1713.25,1796325.0,2676074.0
2013-10-15,1706.25,1709.75,1689.5,,,1692.0,1871393.0,2675494.0
2013-10-14,1684.0,1706.75,1680.75,,,1704.25,1506081.0,2673270.0
2013-10-11,1683.0,1700.25,1673.0,,,1699.0,1557513.0,2678669.0
2013-10-10,1648.5,1687.75,1648.0,,,1685.0,2286252.0,2703379.0
2013-10-09,1648.0,1658.25,1640.0,,,1648.75,2485712.0,2723644.0
2013-10-08,1667.0,1671.5,1646.0,,,1650.5,2351930.0,2692235.0
2013-10-07,1676.75,1679.5,1666.5,,,1667.75,1596182.0,2674467.0
2013-10-04,1668.0,1686.0,1667.5,,,1684.75,1503566.0,2698745.0
2013-10-03,1683.0,1684.75,1663.25,,,1669.75,2263053.0,2653691.0
2013-10-02,1691.5,1691.75,1673.25,,,1683.0,1653547.0,2617101.0
2013-10-01,1678.5,1692.25,1675.25,,,1689.5,1759975.0,2611021.0
2013-09-30,1675.0,1681.0,1666.75,,,1674.25,2148739.0,2626964.0
2013-09-27,1694.5,1695.5,1680.0,,,1686.5,1430018.0,2631133.0
2013-09-26,1686.5,1697.5,1685.75,,,1692.5,1466703.0,2624892.0
2013-09-25,1692.25,1695.0,1684.5,,,1685.75,1639058.0,2618569.0
2013-09-24,1693.25,1701.0,1687.5,,,1692.5,1501832.0,2598645.0
2013-09-23,1706.5,1707.5,1689.5,,,1692.75,1671961.0,2566911.0
2013-09-20,1717.25,1719.5,1701.25,,,1702.5,1767388.0,2575036.0
2013-09-19,1718.5,1726.75,1713.25,,,1717.5,1860579.0,2466887.0
2013-09-18,1699.25,1723.25,1693.25,,,1717.75,2330546.0,2172500.0
2013-09-17,1689.0,1699.75,1687.75,,,1698.25,1448713.0,1774880.0
2013-09-16,1693.0,1703.75,1688.0,,,1691.25,2029918.0,1188257.0
2013-09-13,1678.25,1683.75,1674.0,,,1682.0,1162403.0,837087.0
2013-09-12,1683.25,1683.25,1674.75,,,1678.25,596376.0,530657.0
2013-09-11,1675.75,1684.0,1671.25,,,1682.25,311905.0,305925.0
2013-09-10,1664.5,1676.75,1662.5,,,1675.75,149436.0,220981.0
2013-09-09,1646.0,1665.0,1645.75,,,1662.5,78108.0,166936.0
2013-09-06,1645.0,1657.25,1632.25,,,1646.75,55870.0,135716.0
2013-09-05,1647.75,1651.25,1644.0,,,1646.25,27141.0,121921.0
2013-09-04,1630.75,1648.25,1628.75,,,1646.5,30516.0,103362.0
2013-09-03,1629.25,1643.0,1624.5,,,1632.5,32266.0,94333.0
2013-08-30,1632.25,1638.0,1618.75,,,1624.5,19574.0,79181.0
2013-08-29,1624.25,1638.25,1621.5,,,1630.0,7890.0,77018.0
2013-08-28,1621.5,1632.5,1618.25,,,1625.5,7095.0,74846.0
2013-08-27,1648.5,1648.75,1620.0,,,1621.5,14505.0,70246.0
2013-08-26,1654.25,1660.75,1646.75,,,1647.5,5663.0,69339.0
2013-08-23,1648.5,1656.0,1644.25,,,1654.75,4820.0,67964.0
2013-08-22,1628.0,1650.75,1625.0,,,1648.0,8658.0,65192.0
2013-08-21,1644.5,1648.0,1627.75,,,1629.75,8416.0,63397.0
2013-08-20,1637.5,1650.0,1634.5,,,1644.0,7956.0,59802.0
2013-08-19,1644.0,1650.0,1635.75,,,1638.25,4600.0,58351.0
2013-08-16,1649.0,1655.0,1643.25,,,1644.5,7894.0,52834.0
2013-08-15,1673.5,1675.0,1648.0,,,1649.25,8687.0,49565.0
2013-08-14,1685.0,1686.5,1674.75,,,1675.5,4164.0,47462.0
2013-08-13,1681.75,1688.25,1673.25,,,1684.5,4239.0,45632.0
2013-08-12,1677.75,1682.25,1669.0,,,1680.75,6662.0,45116.0
2013-08-09,1688.0,1689.5,1676.0,,,1679.75,3306.0,44648.0
2013-08-08,1681.75,1690.5,1678.25,,,1687.25,2043.0,44310.0
2013-08-07,1685.75,1685.75,1674.5,,,1681.75,3579.0,43414.0
2013-08-06,1693.25,1697.0,1682.5,,,1687.5,3733.0,40996.0
2013-08-05,1696.5,1698.25,1692.75,,,1696.0,1231.0,40470.0
2013-08-02,1694.0,1698.5,1689.5,,,1697.5,2134.0,40587.0
2013-08-01,1678.5,1697.25,1678.5,,,1694.0,3021.0,39129.0
2013-07-31,1677.5,1687.5,1674.25,,,1674.25,2716.0,38965.0
2013-07-30,1675.75,1682.0,1671.25,,,1678.5,2666.0,37940.0
2013-07-29,1680.25,1681.25,1670.25,,,1676.25,3042.0,36225.0
2013-07-26,1679.5,1682.25,1664.25,,,1680.25,3105.0,36118.0
2013-07-25,1677.25,1680.0,1665.75,,,1677.75,5802.0,33192.0
2013-07-24,1682.0,1688.5,1671.25,,,1677.5,1735.0,32901.0
2013-07-23,1684.75,1689.0,1679.5,,,1682.0,3786.0,30460.0
2013-07-22,1684.0,1687.25,1679.25,,,1684.0,4228.0,28195.0
2013-07-19,1673.5,1684.0,1669.0,,,1683.0,3501.0,28362.0
2013-07-18,1670.25,1682.25,1665.25,,,1674.25,2756.0,26769.0
2013-07-17,1665.25,1674.0,1659.75,,,1669.25,7890.0,23776.0
2013-07-16,1671.25,1673.0,1660.25,,,1664.75,3060.0,23392.0
2013-07-15,1665.0,1673.0,1665.0,,,1671.0,1435.0,22745.0
2013-07-12,1663.5,1667.25,1660.25,,,1664.0,2058.0,22316.0
2013-07-11,1653.25,1665.0,1651.5,,,1663.5,1877.0,22265.0
2013-07-10,1640.25,1652.0,1634.75,,,1642.0,4426.0,21120.0
2013-07-09,1630.25,1642.25,1629.25,,,1639.0,2226.0,20346.0
2013-07-08,1622.25,1633.25,1620.0,,,1629.0,2003.0,19801.0
2013-07-05,1603.0,1624.0,1602.0,,,1621.0,4361.0,18860.0
2013-07-03,1601.0,1606.5,1588.0,,,1602.75,2304.0,18147.0
2013-07-02,1600.5,1612.0,1594.0,,,1601.0,5160.0,15194.0
2013-07-01,1594.25,1614.0,1586.5,,,1600.5,2798.0,14386.0
2013-06-28,1600.5,1608.25,1588.0,,,1593.0,3548.0,14313.0
2013-06-27,1589.0,1608.0,1588.75,,,1600.25,6845.0,13899.0
2013-06-26,1573.5,1594.75,1567.0,,,1589.25,3214.0,13962.0
2013-06-25,1560.75,1581.0,1549.75,,,1575.0,7472.0,11559.0
2013-06-24,1572.75,1579.5,1547.0,,,1559.75,6523.0,11269.0
2013-06-21,1579.5,1590.25,1564.5,,,1577.5,6080.0,10646.0
2013-06-20,1611.0,1612.75,1567.0,,,1577.5,6271.0,8977.0
2013-06-19,1640.0,1642.25,1613.25,,,1617.25,3427.0,7479.0
2013-06-18,1628.75,1642.25,1626.0,,,1639.0,1291.0,6907.0
2013-06-17,1612.5,1634.25,1612.5,,,1627.5,790.0,7019.0
2013-06-14,1627.75,1628.5,1611.5,,,1612.25,1472.0,6832.0
2013-06-13,1598.0,1627.0,1585.5,,,1624.75,591.0,6807.0
2013-06-12,1616.5,1625.75,1598.0,,,1598.0,473.0,6744.0
2013-06-11,1627.75,1628.25,1609.5,,,1615.25,442.0,6616.0
2013-06-10,1628.25,1636.0,1623.0,,,1630.25,474.0,6520.0
2013-06-07,1609.75,1631.5,1606.25,,,1626.5,128.0,6495.0
2013-06-06,1595.5,1611.5,1584.75,,,1610.5,103.0,6481.0
2013-06-05,1614.25,1619.75,1593.75,,,1596.0,151.0,6483.0
2013-06-04,1620.5,1633.5,1610.0,,,1619.25,283.0,6480.0
2013-06-03,1619.0,1626.5,1609.25,,,1624.25,343.0,6369.0
2013-05-31,1639.75,1645.75,1615.75,,,1617.25,179.0,6402.0
2013-05-30,1634.0,1648.5,1629.5,,,1641.75,255.0,6352.0
2013-05-29,1642.5,1644.75,1626.5,,,1635.0,319.0,6331.0
2013-05-28,1641.5,1660.5,1633.0,,,1642.75,123.0,6333.0
2013-05-24,1640.0,1643.0,1623.0,,,1638.75,52.0,6332.0
2013-05-23,1646.75,1646.75,1621.25,,,1638.25,692.0,6236.0
2013-05-22,1654.75,1673.75,1635.0,,,1643.75,560.0,5911.0
2013-05-21,1651.25,1661.0,1648.5,,,1653.75,553.0,5387.0
2013-05-20,1651.0,1659.0,1648.25,,,1652.75,1343.0,4310.0
2013-05-17,1639.5,1653.5,1638.5,,,1651.0,836.0,3654.0
2013-05-16,1641.0,1646.5,1634.5,,,1636.25,39.0,3646.0
2013-05-15,1635.25,1647.25,1631.25,,,1642.25,605.0,3079.0
2013-05-14,1619.75,1636.25,1614.75,,,1636.0,172.0,2966.0
2013-05-13,1613.25,1620.75,1609.75,,,1618.5,284.0,2714.0
2013-05-10,1613.5,1618.5,1608.5,,,1617.5,10.0,2715.0
2013-05-09,1617.5,1619.75,1608.0,,,1612.5,67.0,2702.0
2013-05-08,1606.5,1616.75,1605.25,,,1616.5,47.0,2692.0
2013-05-07,1599.5,1609.0,1597.25,,,1608.25,57.0,2691.0
2013-05-06,1598.25,1602.5,1595.5,,,1601.0,27.0,2686.0
2013-05-03,1580.0,1601.5,1577.5,,,1596.0,370.0,2448.0
2013-05-02,1566.5,1581.0,1566.5,,,1580.0,28.0,2431.0
2013-05-01,1581.25,1582.25,1564.0,,,1564.75,17.0,2425.0
2013-04-30,1574.75,1581.0,1569.25,,,1579.75,32.0,2430.0
2013-04-29,1563.25,1579.25,1561.75,,,1575.75,144.0,2430.0
2013-04-26,1568.75,1569.75,1560.5,,,1564.0,74.0,2460.0
2013-04-25,1562.5,1575.5,1558.75,,,1569.25,57.0,2443.0
2013-04-24,1560.0,1566.0,1558.75,,,1561.5,50.0,2438.0
2013-04-23,1549.25,1563.5,1536.5,,,1561.0,60.0,2443.0
2013-04-22,1540.0,1547.75,1530.75,,,1543.25,11.0,2442.0
2013-04-19,1529.0,1537.5,1523.5,,,1535.0,29.0,2442.0
2013-04-18,1532.5,1540.75,1518.75,,,1521.5,288.0,2702.0
2013-04-17,1554.0,1554.0,1526.25,,,1533.5,39.0,2696.0
2013-04-16,1537.0,1557.75,1530.5,,,1556.0,37.0,2709.0
2013-04-15,1562.5,1570.0,1527.25,,,1530.75,66.0,2688.0
2013-04-12,1571.5,1576.75,1562.75,,,1569.25,40.0,2688.0
2013-04-11,1569.5,1580.0,1568.75,,,1575.0,33.0,2684.0
2013-04-10,1554.5,1571.5,1548.75,,,1570.0,1035.0,1685.0
2013-04-09,1547.75,1555.75,1543.5,,,1550.5,36.0,1690.0
2013-04-08,1533.75,1549.25,1531.0,,,1546.5,46.0,1697.0
2013-04-05,1534.75,1535.75,1521.25,,,1533.0,539.0,1697.0
2013-04-04,1535.0,1544.25,1533.75,,,1541.75,73.0,1679.0
2013-04-03,1545.5,1554.75,1532.0,,,1535.5,27.0,1671.0
2013-04-02,1548.5,1554.5,1542.25,,,1551.5,30.0,1670.0
2013-04-01,1549.25,1551.5,1540.0,,,1543.0,40.0,1662.0
2013-03-28,1539.5,1551.25,1537.5,,,1550.0,100.0,1668.0
2013-03-27,1544.75,1547.25,1534.0,,,1544.0,77.0,1640.0
2013-03-26,1535.0,1545.5,1535.0,,,1544.5,134.0,1626.0
2013-03-25,1544.0,1547.25,1527.25,,,1534.25,52.0,1640.0
2013-03-22,1524.5,1540.75,1522.75,,,1539.25,47.0,1621.0
2013-03-21,1537.25,1537.25,1524.0,,,1526.25,46.0,1612.0
2013-03-20,1533.25,1542.75,1524.0,,,1536.25,36.0,1608.0
2013-03-19,1534.75,1537.5,1519.25,,,1529.25,305.0,1597.0
2013-03-18,1525.0,1538.5,1516.75,,,1533.5,80.0,1572.0
2013-03-15,1543.0,1544.75,1536.25,,,1540.25,7.0,1483.0
2013-03-14,1542.75,1543.5,1536.5,,,1542.75,117.0,1333.0
2013-03-13,1536.0,1537.25,1530.0,,,1537.0,58.0,1303.0
2013-03-12,1537.25,1538.0,1530.0,,,1534.0,36.0,1715.0
2013-03-11,1530.75,1538.25,1529.0,,,1538.0,215.0,1787.0
2013-03-08,1526.75,1536.0,1524.5,,,1532.0,511.0,1632.0
2013-03-07,1526.0,1526.0,1520.75,,,1524.75,4.0,1628.0
2013-03-06,1519.0,1525.5,1519.0,,,1521.5,5.0,1629.0
2013-03-05,1507.5,1523.5,1506.5,,,1518.75,19.0,1638.0
2013-03-04,1494.75,1507.0,1488.75,,,1507.0,4.0,1638.0
2013-03-01,1492.25,1498.75,1482.0,,,1497.5,7.0,1637.0
2013-02-28,1499.25,1504.0,1490.5,,,1494.25,6.0,1636.0
2013-02-27,1473.5,1498.75,1472.25,,,1496.5,7.0,1638.0
2013-02-26,1466.0,1481.0,1465.0,,,1473.25,5.0,1653.0
