Date,Open,High,Low,Last,Change,Settle,Volume,Prev. Day Open Interest
2011-09-16,1210.0,1216.75,1201.5,,,1216.75,51069.0,1230321.0
2011-09-15,1189.0,1212.0,1182.25,,,1210.75,216553.0,1353269.0
2011-09-14,1171.25,1202.5,1154.25,,,1188.5,868479.0,1353269.0
2011-09-13,1162.75,1176.75,1145.0,,,1171.5,1129051.0,1681494.0
2011-09-12,1143.5,1164.0,1129.5,,,1163.25,1148718.0,2234432.0
2011-09-09,1185.75,1194.0,1146.75,,,1158.0,1615259.0,2683030.0
2011-09-08,1199.25,1203.75,1182.0,,,1185.75,2136073.0,2994565.0
2011-09-07,1164.5,1199.75,1163.75,,,1199.0,2595150.0,3415957.0
2011-09-06,1143.0,1166.0,1136.0,,,1164.5,3522564.0,3594453.0
2011-09-05,1165.0,1166.75,1138.25,,,1145.5,2427798.0,3528629.0
2011-09-02,1201.0,1203.25,1168.5,,,1169.25,2427798.0,3540459.0
2011-09-01,1218.0,1228.5,1200.75,,,1201.25,2656315.0,3435920.0
2011-08-31,1204.25,1229.75,1201.25,,,1219.0,3159833.0,3451099.0
2011-08-30,1208.0,1218.75,1193.5,,,1204.75,2576230.0,3467846.0
2011-08-29,1175.5,1208.75,1172.25,,,1208.0,1832857.0,3471251.0
2011-08-26,1157.0,1179.75,1132.75,,,1176.0,3053686.0,3452313.0
2011-08-25,1171.5,1188.5,1153.0,,,1157.5,3198280.0,3429011.0
2011-08-24,1159.0,1176.75,1142.5,,,1172.0,2616278.0,3395461.0
2011-08-23,1123.5,1160.75,1118.5,,,1158.5,3338118.0,3371817.0
2011-08-22,1122.0,1146.5,1111.25,,,1123.25,2714560.0,3396068.0
2011-08-19,1143.75,1153.25,1117.5,,,1124.0,3583223.0,3390307.0
2011-08-18,1189.5,1190.0,1128.25,,,1143.5,3809916.0,3363879.0
2011-08-17,1191.75,1206.75,1181.5,,,1190.0,2112805.0,3203678.0
2011-08-16,1196.5,1201.5,1177.5,,,1192.25,2556621.0,3169438.0
2011-08-15,1179.75,1201.75,1176.25,,,1198.5,2002026.0,3367839.0
2011-08-12,1168.25,1186.75,1146.75,,,1176.75,2720118.0,3371749.0
2011-08-11,1123.0,1184.0,1103.0,,,1168.5,4482222.0,3385012.0
2011-08-10,1171.0,1178.75,1113.75,,,1123.5,4925051.0,3446782.0
2011-08-09,1113.0,1175.5,1077.0,,,1171.75,6285917.0,3337317.0
2011-08-08,1167.25,1189.0,1109.5,,,1111.25,6173318.0,3242540.0
2011-08-05,1199.5,1219.0,1163.25,,,1197.75,6160540.0,2938984.0
2011-08-04,1254.25,1264.25,1193.25,,,1198.75,5039775.0,2960288.0
2011-08-03,1248.25,1258.0,1230.25,,,1254.5,3815275.0,2837954.0
2011-08-02,1279.75,1285.0,1246.75,,,1247.25,3293753.0,2786136.0
2011-08-01,1306.0,1309.75,1270.25,,,1279.75,3020191.0,2717702.0
2011-07-29,1297.75,1300.75,1278.5,,,1288.5,2889931.0,2689055.0
2011-07-28,1299.25,1313.0,1295.25,,,1296.75,2338767.0,2633648.0
2011-07-27,1326.0,1328.5,1298.0,,,1299.0,2535676.0,2622989.0
2011-07-26,1333.5,1339.75,1325.5,,,1326.25,1698186.0,2558292.0
2011-07-25,1330.0,1340.25,1322.0,,,1333.5,1640963.0,2567417.0
2011-07-22,1341.25,1347.75,1332.75,,,1341.0,1478170.0,2559590.0
2011-07-21,1321.75,1343.5,1315.0,,,1342.5,2311771.0,2575395.0
2011-07-20,1321.25,1329.75,1319.25,,,1321.25,1637321.0,2594680.0
2011-07-19,1301.5,1324.25,1300.25,,,1321.25,2098625.0,2585860.0
2011-07-18,1314.5,1314.75,1291.25,,,1300.5,2168734.0,2565507.0
2011-07-15,1307.75,1315.5,1300.5,,,1315.0,2298613.0,2547985.0
2011-07-14,1312.25,1323.25,1302.0,,,1306.75,2877782.0,2575806.0
2011-07-13,1310.75,1327.75,1307.25,,,1312.25,2315093.0,2579101.0
2011-07-12,1318.0,1323.25,1295.25,,,1310.75,2888474.0,2589528.0
2011-07-11,1339.25,1339.5,1311.75,,,1318.5,2432258.0,2558138.0
2011-07-08,1351.5,1354.5,1329.25,,,1341.75,2253551.0,2525676.0
2011-07-07,1336.0,1352.75,1335.75,,,1351.75,1678156.0,2502471.0
2011-07-06,1336.0,1340.75,1326.5,,,1335.75,1819425.0,2486568.0
2011-07-05,1334.0,1337.75,1329.25,,,1336.75,1729821.0,2485036.0
2011-07-04,1334.5,1334.75,1328.25,,,1333.75,1955127.0,2468230.0
2011-07-01,1314.75,1336.5,1312.5,,,1334.75,1954616.0,2480842.0
2011-06-30,1304.0,1317.5,1302.25,,,1315.5,1875270.0,2490419.0
2011-06-29,1293.5,1305.5,1291.5,,,1304.25,2489063.0,2484633.0
2011-06-28,1277.0,1295.0,1271.5,,,1294.5,1913881.0,2507415.0
2011-06-27,1265.0,1280.0,1257.0,,,1276.25,2000732.0,2536579.0
2011-06-24,1277.5,1286.0,1261.25,,,1264.0,2499136.0,2575596.0
2011-06-23,1280.0,1280.75,1257.0,,,1277.0,3316080.0,2548765.0
2011-06-22,1287.75,1293.75,1279.5,,,1279.75,1872931.0,2524036.0
2011-06-21,1273.25,1292.75,1271.75,,,1288.0,2075568.0,2531071.0
2011-06-20,1265.0,1275.25,1256.25,,,1273.75,1675608.0,2540173.0
2011-06-17,1263.75,1277.25,1258.5,,,1266.0,2335210.0,2572371.0
2011-06-16,1261.0,1269.0,1252.25,,,1263.5,3263670.0,2557724.0
2011-06-15,1283.75,1283.75,1255.75,,,1260.0,3639073.0,2472316.0
2011-06-14,1267.5,1287.0,1265.25,,,1284.5,2834353.0,2117784.0
2011-06-13,1265.0,1271.75,1259.5,,,1266.25,2517553.0,1584108.0
2011-06-10,1282.25,1283.5,1261.75,,,1263.75,2355546.0,1201982.0
2011-06-09,1273.0,1288.5,1269.75,,,1282.0,978448.0,808832.0
2011-06-08,1279.25,1282.25,1271.0,,,1271.5,278698.0,391414.0
2011-06-07,1280.0,1290.0,1277.5,,,1279.5,92351.0,200798.0
2011-06-06,1293.5,1295.0,1278.0,,,1279.5,82124.0,143253.0
2011-06-03,1307.25,1307.75,1289.25,,,1291.0,21962.0,78565.0
2011-06-02,1307.75,1312.25,1298.5,,,1307.0,28755.0,69340.0
2011-06-01,1339.5,1342.5,1305.75,,,1306.75,6699.0,48321.0
2011-05-31,1327.0,1340.25,1327.0,,,1338.5,3623.0,46571.0
2011-05-30,1325.0,1327.5,1323.5,,,1325.25,3187.0,45194.0
2011-05-27,1321.25,1328.0,1319.5,,,1324.5,3187.0,45197.0
2011-05-26,1311.0,1322.0,1307.0,,,1321.0,6171.0,44797.0
2011-05-25,1308.0,1318.5,1297.0,,,1311.25,5129.0,40257.0
