Date,Open,High,Low,Last,Change,Settle,Volume,Prev. Day Open Interest
2012-09-21,1460.75,1469.25,1460.25,,,1468.25,60974.0,878835.0
2012-09-20,1459.75,1461.75,1450.0,,,1460.75,309519.0,962427.0
2012-09-19,1460.0,1465.5,1457.75,,,1459.75,457469.0,962427.0
2012-09-18,1460.5,1463.25,1455.75,,,1459.25,762526.0,1149736.0
2012-09-17,1465.75,1465.75,1457.5,,,1460.75,668585.0,1489414.0
2012-09-14,1456.5,1474.75,1456.5,,,1466.25,1291413.0,1766092.0
2012-09-13,1438.25,1464.25,1435.0,,,1457.5,2599658.0,2218039.0
2012-09-12,1430.5,1440.25,1428.5,,,1438.5,1725227.0,2672629.0
2012-09-11,1425.5,1437.5,1421.5,,,1430.5,1429945.0,2840731.0
2012-09-10,1436.75,1438.0,1425.75,,,1426.25,1096354.0,2983055.0
2012-09-07,1431.0,1438.75,1430.5,,,1438.25,1468529.0,2996654.0
2012-09-06,1403.5,1432.25,1403.25,,,1430.75,2040127.0,3026244.0
2012-09-05,1406.25,1408.25,1397.25,,,1403.75,1429011.0,2997724.0
2012-09-04,1408.75,1409.25,1394.5,,,1406.0,1680036.0,3014306.0
2012-09-03,1406.25,1409.5,1396.75,,,1408.5,161515.0,3037998.0
2012-08-31,1397.0,1412.25,1395.5,,,1404.75,2046718.0,3036351.0
2012-08-30,1407.0,1407.75,1395.25,,,1396.75,1217187.0,3031988.0
2012-08-29,1407.25,1412.5,1404.75,,,1407.5,959177.0,3029887.0
2012-08-28,1408.25,1412.0,1403.25,,,1407.75,1209952.0,3006498.0
2012-08-27,1410.0,1416.0,1407.0,,,1408.0,929925.0,2991505.0
2012-08-24,1399.75,1412.0,1395.25,,,1410.5,1571472.0,2995536.0
2012-08-23,1412.25,1418.0,1398.0,,,1400.0,1592209.0,2962988.0
2012-08-22,1412.75,1414.25,1404.25,,,1412.5,1671976.0,2972094.0
2012-08-21,1414.75,1424.75,1408.0,,,1412.5,1730302.0,2953918.0
2012-08-20,1415.0,1418.0,1409.5,,,1414.75,1110701.0,2955045.0
2012-08-17,1413.75,1416.75,1410.75,,,1415.5,1138845.0,2935039.0
2012-08-16,1403.5,1415.5,1401.75,,,1413.75,1482299.0,2902712.0
2012-08-15,1401.25,1405.75,1397.0,,,1403.25,1102404.0,2897590.0
2012-08-14,1402.0,1409.5,1397.25,,,1401.25,1435041.0,2884729.0
2012-08-13,1400.5,1404.0,1394.25,,,1402.5,1202738.0,2852295.0
2012-08-10,1400.25,1402.75,1392.0,,,1402.25,1241893.0,2839596.0
2012-08-09,1398.5,1403.75,1393.75,,,1400.5,1179236.0,2820919.0
2012-08-08,1396.5,1400.25,1390.5,,,1398.75,1227651.0,2808926.0
2012-08-07,1390.0,1403.25,1387.5,,,1396.75,1459898.0,2802895.0
2012-08-06,1390.25,1395.75,1387.25,,,1390.25,1164883.0,2789278.0
2012-08-03,1362.25,1390.5,1360.0,,,1389.5,1943890.0,2799500.0
2012-08-02,1370.0,1383.0,1349.25,,,1362.25,2827731.0,2818329.0
2012-08-01,1372.0,1381.5,1367.75,,,1370.75,1789642.0,2745910.0
2012-07-31,1380.0,1386.5,1371.0,,,1372.0,1774239.0,2732125.0
2012-07-30,1379.25,1387.5,1375.75,,,1380.5,1483220.0,2739745.0
2012-07-27,1354.75,1385.0,1352.75,,,1382.5,2495264.0,2786322.0
2012-07-26,1334.75,1358.75,1327.75,,,1355.25,2275647.0,2803798.0
2012-07-25,1331.0,1340.0,1321.25,,,1334.75,1840145.0,2832270.0
2012-07-24,1343.75,1346.5,1323.75,,,1329.75,2110235.0,2838586.0
2012-07-23,1355.5,1356.75,1332.0,,,1343.5,2078031.0,2825947.0
2012-07-20,1371.5,1372.0,1357.0,,,1358.75,1799655.0,2809562.0
2012-07-19,1367.25,1376.0,1366.0,,,1372.25,1742592.0,2804013.0
2012-07-18,1358.5,1370.5,1352.5,,,1367.25,1797476.0,2791638.0
2012-07-17,1347.25,1360.5,1339.25,,,1358.25,1970476.0,2788070.0
2012-07-16,1351.25,1352.5,1343.0,,,1347.25,1546166.0,2793770.0
2012-07-13,1329.25,1353.25,1328.75,,,1352.0,1758313.0,2805218.0
2012-07-12,1336.5,1339.5,1319.75,,,1328.75,1904845.0,2796788.0
2012-07-11,1335.0,1342.5,1327.75,,,1336.75,1910327.0,2786227.0
2012-07-10,1349.0,1356.5,1330.5,,,1335.5,2019424.0,2779384.0
2012-07-09,1349.25,1350.25,1341.0,,,1349.5,1468459.0,2750846.0
2012-07-06,1361.5,1364.0,1342.25,,,1352.5,1952810.0,2752042.0
2012-07-05,1366.0,1375.0,1357.0,,,1361.75,1880977.0,2743266.0
2012-07-04,1366.5,1370.0,1363.75,,,1368.0,110609.0,2713523.0
2012-07-03,1358.25,1369.5,1355.25,,,1368.75,1043774.0,2714985.0
2012-07-02,1358.75,1362.25,1349.5,,,1358.0,1687967.0,2714985.0
2012-06-29,1322.0,1359.5,1316.0,,,1358.25,2484771.0,2718455.0
2012-06-28,1325.75,1327.75,1306.75,,,1323.0,2290787.0,2740099.0
2012-06-27,1315.75,1328.5,1312.0,,,1326.25,1615882.0,2747945.0
2012-06-26,1306.75,1318.0,1303.25,,,1315.75,1810326.0,2727651.0
2012-06-25,1325.5,1326.5,1302.5,,,1306.75,1840378.0,2713459.0
2012-06-22,1318.5,1331.75,1318.25,,,1325.5,1858689.0,2652686.0
2012-06-21,1350.75,1353.25,1317.5,,,1318.25,2708047.0,2649917.0
2012-06-20,1350.0,1355.5,1338.75,,,1350.5,2359064.0,2619510.0
2012-06-19,1340.75,1357.0,1336.5,,,1350.25,1771063.0,2577825.0
2012-06-18,1345.25,1347.5,1327.25,,,1340.5,2069087.0,2571236.0
2012-06-15,1325.25,1338.5,1324.5,,,1338.25,1817361.0,2557420.0
2012-06-14,1309.0,1327.75,1305.25,,,1325.75,2806842.0,2555080.0
2012-06-13,1319.75,1321.25,1303.5,,,1309.0,2566729.0,2419155.0
2012-06-12,1301.0,1320.5,1297.0,,,1320.25,2899992.0,2233378.0
2012-06-11,1337.0,1342.0,1299.75,,,1300.75,3116807.0,1801710.0
2012-06-08,1309.5,1323.0,1298.75,,,1323.0,1933113.0,1254021.0
2012-06-07,1308.75,1323.0,1305.25,,,1309.5,989978.0,787312.0
2012-06-06,1278.75,1309.25,1276.5,,,1309.25,238590.0,405005.0
2012-06-05,1266.0,1280.0,1260.75,,,1279.0,108815.0,235101.0
2012-06-04,1267.25,1274.75,1255.5,,,1266.5,74489.0,158933.0
2012-06-01,1300.25,1301.0,1267.0,,,1267.5,50952.0,122063.0
2012-05-31,1302.5,1312.0,1291.0,,,1299.5,21760.0,89473.0
2012-05-30,1327.5,1327.75,1301.5,,,1301.5,7936.0,77698.0
2012-05-29,1314.75,1327.75,1312.0,,,1327.0,13363.0,74426.0
2012-05-28,1312.25,1321.75,1312.25,,,1316.5,486.0,65600.0
2012-05-25,1316.0,1323.5,1305.5,,,1308.75,4306.0,65600.0
2012-05-24,1308.25,1317.0,1300.0,,,1316.5,8225.0,65353.0
2012-05-23,1308.0,1312.5,1287.75,,,1309.0,14867.0,61413.0
2012-05-22,1308.25,1320.25,1301.5,,,1308.75,8330.0,51197.0
2012-05-21,1284.75,1309.5,1281.5,,,1309.25,5222.0,45734.0
2012-05-18,1295.75,1303.75,1283.25,,,1284.5,6774.0,42955.0
2012-05-17,1317.25,1324.25,1294.5,,,1294.5,6520.0,38792.0
2012-05-16,1323.0,1333.25,1314.5,,,1315.75,4552.0,35782.0
2012-05-15,1327.25,1340.0,1319.5,,,1322.25,3138.0,33358.0
2012-05-14,1339.75,1344.25,1327.0,,,1327.75,1372.0,32285.0
2012-05-11,1350.75,1356.5,1338.25,,,1344.25,1401.0,32211.0
2012-05-10,1342.75,1356.75,1341.5,,,1351.0,1294.0,32229.0
2012-05-09,1351.5,1354.0,1333.0,,,1344.75,5087.0,32053.0
2012-05-08,1359.5,1360.5,1337.5,,,1352.0,1637.0,30303.0
2012-05-07,1351.0,1363.5,1337.5,,,1357.75,1137.0,30400.0
2012-05-04,1380.5,1385.0,1355.5,,,1355.75,1660.0,30335.0
2012-05-03,1391.25,1395.75,1378.25,,,1379.5,2759.0,29958.0
2012-05-02,1394.0,1397.25,1383.5,,,1391.0,1368.0,29020.0
2012-05-01,1389.0,1405.0,1385.0,,,1393.75,1385.0,28798.0
2012-04-30,1394.75,1395.75,1383.5,,,1388.0,1356.0,29223.0
2012-04-27,1390.0,1396.25,1381.0,,,1392.0,2317.0,28177.0
2012-04-26,1380.0,1391.75,1375.0,,,1391.0,1677.0,26944.0
2012-04-25,1365.0,1381.0,1364.5,,,1381.0,2584.0,26210.0
2012-04-24,1357.75,1364.25,1354.5,,,1364.0,4795.0,25160.0
2012-04-23,1367.0,1367.75,1348.0,,,1356.5,2294.0,23474.0
2012-04-20,1367.5,1376.5,1366.0,,,1368.5,814.0,21769.0
2012-04-19,1373.5,1383.0,1359.25,,,1365.75,1301.0,21711.0
2012-04-18,1377.0,1380.0,1372.0,,,1372.0,1177.0,21082.0
2012-04-17,1359.25,1382.25,1354.0,,,1377.75,1499.0,20385.0
2012-04-16,1358.0,1368.75,1354.5,,,1356.5,357.0,19243.0
2012-04-13,1379.0,1381.75,1357.75,,,1357.75,979.0,19273.0
2012-04-12,1359.75,1379.75,1357.0,,,1379.5,790.0,18833.0
2012-04-11,1353.0,1364.0,1352.75,,,1358.25,2576.0,18532.0
2012-04-10,1369.25,1374.0,1346.25,,,1350.75,869.0,16599.0
2012-04-09,1370.0,1376.0,1367.0,,,1368.5,759.0,16599.0
