Date,Open,High,Low,Last,Change,Settle,Volume,Prev. Day Open Interest
2011-12-16,1218.25,1229.25,1217.25,,,1224.0,75185.0,908509.0
2011-12-15,1212.75,1227.0,1204.5,,,1218.25,327313.0,1049324.0
2011-12-14,1226.0,1232.5,1209.0,,,1212.5,593669.0,1288413.0
2011-12-13,1235.0,1249.75,1218.5,,,1226.25,999447.0,1683342.0
2011-12-12,1256.0,1260.5,1226.0,,,1235.25,908398.0,2048005.0
2011-12-09,1235.5,1260.5,1228.5,,,1259.75,1143685.0,2388218.0
2011-12-08,1263.75,1272.0,1230.75,,,1235.25,2442801.0,2654178.0
2011-12-07,1255.5,1268.0,1244.0,,,1264.0,2724649.0,2789338.0
2011-12-06,1253.25,1265.75,1245.25,,,1255.0,2187368.0,2789338.0
2011-12-05,1248.0,1266.25,1248.0,,,1255.0,2333966.0,2828861.0
2011-12-02,1243.5,1262.75,1242.0,,,1243.5,2179603.0,2842871.0
2011-12-01,1243.75,1251.0,1235.75,,,1243.5,2110759.0,2879027.0
2011-11-30,1195.0,1246.75,1183.0,,,1246.0,3298494.0,2972939.0
2011-11-29,1190.75,1206.0,1186.25,,,1195.75,3292771.0,2950153.0
2011-11-28,1172.0,1196.25,1169.25,,,1191.0,2362657.0,2987615.0
2011-11-25,1160.0,1171.25,1147.5,,,1153.5,1518196.0,2989734.0
2011-11-24,1160.25,1173.75,1156.0,,,1159.25,2325948.0,2994170.0
2011-11-23,1182.75,1185.0,1158.5,,,1160.0,2322710.0,2981872.0
2011-11-22,1190.75,1199.0,1179.25,,,1182.75,2306860.0,2981872.0
2011-11-21,1208.0,1209.0,1180.5,,,1190.75,2401770.0,2949110.0
2011-11-18,1215.0,1229.75,1208.75,,,1214.0,2178618.0,2948205.0
2011-11-17,1231.25,1241.75,1206.5,,,1214.75,3096973.0,2956121.0
2011-11-16,1254.5,1258.75,1230.5,,,1231.0,2711882.0,2945937.0
2011-11-15,1251.5,1262.25,1234.0,,,1254.0,2243400.0,2924905.0
2011-11-14,1264.25,1270.75,1243.5,,,1252.5,1889071.0,2924794.0
2011-11-11,1237.5,1264.75,1233.75,,,1261.5,1603127.0,2910203.0
2011-11-10,1226.25,1245.0,1218.25,,,1237.5,2584328.0,2878090.0
2011-11-09,1273.25,1274.0,1222.75,,,1225.75,3248837.0,2886130.0
2011-11-08,1257.5,1275.25,1248.5,,,1273.25,2241483.0,2870177.0
2011-11-07,1253.25,1259.5,1232.0,,,1257.5,1982159.0,2841443.0
2011-11-04,1255.75,1258.75,1234.5,,,1251.0,2243027.0,2832228.0
2011-11-03,1234.25,1259.75,1213.5,,,1255.75,2822923.0,2799002.0
