Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2014-06-27,1948.25,1954.0,1942.75,1952.25,3.25,1952.0,1176113.0,2868132.0
2014-06-26,1948.75,1952.5,1936.25,1948.5,0.75,1948.75,1486229.0,2872653.0
2014-06-25,1942.25,1953.25,1937.25,1948.75,6.25,1949.5,1530174.0,2855130.0
2014-06-24,1951.25,1960.0,1939.75,1942.0,9.75,1943.25,1527312.0,2853357.0
2014-06-23,1952.75,1959.75,1950.0,1951.5,0.25,1953.0,1009228.0,2821923.0
2014-06-20,1949.0,1956.75,1948.25,1953.75,3.0,1953.25,1159575.0,2802321.0
2014-06-19,1948.0,1952.25,1944.0,1949.5,1.25,1950.25,1422506.0,2728287.0
2014-06-18,1933.5,1950.25,1929.25,1948.5,15.25,1949.0,1759064.0,2500698.0
2014-06-17,1929.0,1935.75,1923.75,1934.0,4.5,1933.75,1817191.0,1991427.0
2014-06-16,1928.0,1933.5,1919.0,1929.25,1.0,1929.25,1739301.0,1494709.0
2014-06-13,1923.5,1929.75,1919.0,1927.5,5.0,1928.25,1524811.0,997767.0
2014-06-12,1936.75,1940.5,1917.5,1923.5,13.5,1923.25,770024.0,590839.0
2014-06-11,1943.5,1943.5,1931.5,1937.0,6.5,1936.75,319420.0,328900.0
2014-06-10,1941.75,1944.25,1935.75,1944.25,0.5,1943.25,168593.0,197991.0
2014-06-09,1942.0,1947.25,1938.5,1942.25,0.75,1942.75,80420.0,139578.0
2014-06-06,1930.75,1942.25,1930.25,1942.0,11.0,1942.0,64151.0,119486.0
2014-06-05,1918.25,1933.25,1913.5,1931.25,12.75,1931.0,30181.0,99537.0
2014-06-04,1915.75,1919.5,1908.75,1918.25,3.5,1918.25,19024.0,86475.0
2014-06-03,1913.5,1916.25,1908.5,1916.25,0.5,1914.75,17767.0,71848.0
2014-06-02,1913.5,1916.75,1906.25,1915.0,0.25,1914.25,10263.0,66860.0
2014-05-30,1909.75,1914.5,1906.75,1911.75,3.5,1914.0,3812.0,66041.0
2014-05-29,1902.0,1910.5,1899.75,1910.25,8.75,1910.5,13708.0,59143.0
2014-05-28,1902.0,1906.5,1897.5,1901.75,,1901.75,8549.0,53691.0
2014-05-27,1890.5,1902.5,1889.5,1902.25,12.25,1901.75,4309.0,52031.0
2014-05-23,1882.25,1891.75,1882.25,1889.25,6.75,1889.5,9718.0,45025.0
2014-05-22,1876.75,1886.5,1875.5,1883.0,5.25,1882.75,5782.0,40653.0
2014-05-21,1861.5,1879.0,1859.25,1876.25,16.75,1877.5,10114.0,33576.0
2014-05-20,1874.25,1877.0,1857.5,1861.5,14.25,1860.75,7973.0,28638.0
2014-05-19,1868.75,1875.5,1858.5,1874.25,7.75,1875.0,3606.0,27513.0
2014-05-16,1860.0,1868.25,1854.0,1867.75,7.25,1867.25,4873.0,25083.0
2014-05-15,1878.75,1881.0,1851.75,1859.5,18.0,1860.0,3773.0,24344.0
2014-05-14,1887.0,1889.5,1874.75,1878.5,9.0,1878.0,6998.0,21079.0
2014-05-13,1885.75,1891.0,1884.5,1887.25,1.5,1887.0,2110.0,20312.0
2014-05-12,1867.25,1886.5,1867.25,1886.5,19.5,1885.5,3755.0,18635.0
2014-05-09,1862.0,1867.25,1855.25,1867.25,1.0,1866.0,1687.0,18544.0
2014-05-08,1866.5,1877.25,1858.0,1862.75,1.75,1865.0,3711.0,18038.0
2014-05-07,1856.25,1868.0,1847.25,1867.0,9.75,1866.75,3241.0,17656.0
2014-05-06,1870.0,1874.0,1854.5,1857.0,11.5,1857.0,2686.0,17310.0
2014-05-05,1866.75,1872.5,1853.25,1870.5,1.5,1868.5,1643.0,17179.0
2014-05-02,1870.75,1879.0,1865.0,1865.25,3.25,1867.0,3773.0,16439.0
2014-05-01,1872.5,1875.25,1864.25,1871.75,0.25,1870.25,1772.0,15854.0
2014-04-30,1863.25,1872.75,1859.25,1872.0,6.0,1870.5,3641.0,14711.0
2014-04-29,1858.0,1867.75,1858.0,1863.25,6.0,1864.5,1814.0,14595.0
2014-04-28,1854.0,1864.0,1836.75,1858.75,5.75,1858.5,3769.0,14458.0
2014-04-25,1864.5,1866.0,1846.0,1853.0,13.0,1852.75,2198.0,14088.0
2014-04-24,1872.5,1875.0,1856.5,1866.0,0.25,1865.75,2992.0,12970.0
2014-04-23,1865.75,1873.0,1860.25,1872.75,1.0,1865.5,2450.0,12366.0
2014-04-22,1857.0,1871.0,1853.75,1866.25,9.5,1866.5,1472.0,11934.0
2014-04-21,1851.25,1858.0,1849.5,1856.75,6.5,1857.0,1579.0,12450.0
2014-04-17,1844.5,1856.0,1840.0,1850.25,5.0,1850.5,4762.0,11148.0
2014-04-16,1834.25,1849.25,1833.0,1845.5,13.25,1845.5,2498.0,10431.0
2014-04-15,1817.5,1836.25,1802.25,1835.75,15.25,1832.25,5673.0,9954.0
2014-04-14,1799.0,1820.75,1796.25,1817.5,12.75,1817.0,2670.0,9791.0
2014-04-11,1819.5,1824.5,1800.25,1803.75,15.5,1804.25,6099.0,7824.0
2014-04-10,1858.25,1860.0,1816.75,1821.75,37.75,1819.75,3163.0,6839.0
2014-04-09,1837.5,1859.0,1836.75,1858.25,19.75,1857.5,3427.0,6767.0
2014-04-08,1834.25,1841.5,1823.75,1838.0,6.75,1837.75,4609.0,6823.0
2014-04-07,1853.75,1853.75,1827.5,1832.25,22.0,1831.0,3862.0,6486.0
2014-04-04,1876.75,1885.25,1849.0,1854.25,23.0,1853.0,3293.0,6250.0
2014-04-03,1875.75,1880.0,1868.5,1877.5,0.25,1876.0,1617.0,6302.0
2014-04-02,1870.75,1878.75,1869.0,1876.5,5.0,1875.75,3191.0,5843.0
2014-04-01,1857.25,1871.5,1855.75,1871.0,13.25,1870.75,1935.0,5587.0
2014-03-31,1847.75,1860.75,1847.75,1857.0,14.25,1857.5,4202.0,4399.0
2014-03-28,1836.5,1852.25,1834.5,1843.0,9.75,1843.25,1632.0,4166.0
2014-03-27,1837.0,1841.0,1827.0,1836.0,2.0,1833.5,2475.0,4654.0
2014-03-26,1852.25,1861.5,1834.75,1837.0,16.5,1835.5,2183.0,4066.0
2014-03-25,1843.5,1857.25,1841.0,1851.5,9.75,1852.0,928.0,4114.0
2014-03-24,1848.5,1858.75,1834.5,1843.0,7.75,1842.25,1359.0,3965.0
2014-03-21,1857.25,1869.5,1848.5,1851.5,9.0,1850.0,1265.0,3958.0
2014-03-20,1845.25,1859.75,1837.75,1858.25,14.0,1859.0,855.0,3582.0
2014-03-19,1855.75,1860.0,1835.25,1844.0,11.5,1845.0,789.0,3541.0
2014-03-18,1845.75,1859.5,1838.75,1857.25,13.0,1856.5,634.0,3604.0
2014-03-17,1825.5,1848.25,1816.75,1844.75,17.75,1843.5,640.0,3346.0
2014-03-14,1833.25,1838.5,1825.0,1825.5,6.75,1825.75,474.0,3175.0
2014-03-13,1856.75,1860.25,1827.5,1833.5,21.0,1832.5,551.0,3156.0
2014-03-12,1850.25,1854.25,1839.5,1854.25,2.5,1853.5,505.0,3176.0
2014-03-11,1863.25,1867.5,1848.0,1850.5,11.75,1851.0,1156.0,2694.0
2014-03-10,1857.25,1864.25,1851.75,1862.75,1.25,1862.75,231.0,2664.0
2014-03-07,1863.25,1873.0,1855.75,1862.75,2.0,1864.0,198.0,2659.0
2014-03-06,1858.5,1866.75,1857.5,1862.0,3.5,1862.0,241.0,2627.0
2014-03-05,1854.5,1861.25,1854.25,1859.5,0.75,1858.5,63.0,2633.0
2014-03-04,1831.25,1859.75,1831.25,1857.75,28.5,1857.75,115.0,2608.0
2014-03-03,1830.25,1835.75,1818.75,1830.0,14.5,1829.25,382.0,2595.0
2014-02-28,1840.5,1852.5,1832.0,1846.5,3.75,1843.75,153.0,2588.0
2014-02-27,1826.25,1841.5,1819.5,1841.5,11.75,1840.0,376.0,2791.0
2014-02-26,1833.0,1839.25,1824.75,1829.25,4.25,1828.25,27.0,2777.0
2014-02-25,1831.75,1836.75,1824.0,1833.5,0.5,1832.5,72.0,2787.0
2014-02-24,1820.0,1842.5,1816.5,1831.25,11.5,1832.0,70.0,2765.0
2014-02-21,1825.25,1829.75,1819.5,1820.25,2.0,1820.5,29.0,2758.0
2014-02-20,1805.5,1826.25,1804.0,1822.0,10.75,1822.5,98.0,2746.0
2014-02-19,1819.0,1830.5,1810.0,1812.75,12.0,1811.75,145.0,2762.0
2014-02-18,1823.5,1826.25,1818.25,1824.0,2.5,1823.75,35.0,2762.0
2014-02-14,1811.0,1824.75,1802.5,,,1821.25,163.0,2745.0
2014-02-13,1799.75,1813.0,1788.75,,,1810.5,158.0,2727.0
2014-02-12,1797.75,1809.0,1797.75,,,1803.5,2350.0,2909.0
2014-02-11,1783.5,1805.25,1783.5,,,1799.75,80.0,2896.0
2014-02-10,1777.25,1781.75,1773.25,,,1780.75,902.0,2881.0
2014-02-07,1758.5,1779.75,1745.5,,,1779.5,190.0,2974.0
2014-02-06,1734.0,1755.75,1732.5,,,1752.75,258.0,2876.0
2014-02-05,1721.25,1736.75,1718.75,,,1730.25,65.0,2888.0
2014-02-04,1725.0,1739.5,1721.5,,,1730.25,59.0,2882.0
2014-02-03,1760.75,1770.0,1719.25,,,1719.25,135.0,2837.0
2014-01-31,1769.5,1774.5,1748.25,,,1763.25,345.0,2838.0
2014-01-30,1760.0,1780.0,1755.0,,,1768.0,128.0,2829.0
2014-01-29,1786.0,1787.5,1751.25,,,1758.0,145.0,2817.0
2014-01-28,1763.0,1783.5,1759.25,,,1775.0,36.0,2808.0
2014-01-27,1763.0,1778.25,1754.5,,,1762.5,202.0,2906.0
2014-01-24,1812.25,1814.5,1767.75,,,1769.0,585.0,2551.0
2014-01-23,1827.75,1830.75,1801.25,,,1811.25,59.0,2512.0
2014-01-22,1823.75,1830.0,1822.25,,,1826.0,58.0,2465.0
2014-01-21,1822.75,1830.75,1814.0,,,1825.75,24.0,2468.0
2014-01-17,1823.75,1829.25,1816.75,,,1821.5,27.0,2467.0
2014-01-16,1830.5,1830.5,1822.0,,,1823.5,23.0,2465.0
2014-01-15,1824.5,1832.5,1819.25,,,1829.0,21.0,2462.0
2014-01-14,1801.75,1820.5,1800.5,,,1820.25,72.0,2465.0
2014-01-13,1820.0,1825.5,1797.25,,,1802.5,34.0,2466.0
2014-01-10,1827.0,1829.5,1814.25,,,1825.0,43.0,2146.0
2014-01-09,1823.75,1826.0,1812.0,,,1820.5,1.0,2152.0
2014-01-08,1818.25,1821.75,1813.25,,,1820.0,5.0,2154.0
2014-01-07,1810.5,1821.75,1807.75,,,1818.0,12.0,769.0
2014-01-06,1806.25,1819.25,1805.25,,,1808.0,338.0,769.0
2014-01-03,1810.5,1819.75,1808.5,,,1812.75,12.0,770.0
2014-01-02,1815.0,1815.0,1809.5,,,1814.0,273.0,724.0
2013-12-31,0.0,1833.0,0.0,,,1828.25,0.0,724.0
2013-12-30,1824.0,1824.75,1820.75,,,1821.75,127.0,702.0
2013-12-27,1821.0,1826.0,1820.5,,,1823.25,3.0,701.0
2013-12-26,1819.75,1823.75,1819.75,,,1823.0,13.0,691.0
2013-12-24,1808.75,1815.25,1808.0,,,1815.5,8.0,687.0
2013-12-23,1806.75,1810.25,1806.75,,,1809.0,1.0,687.0
2013-12-20,1791.0,1803.25,1791.0,,,1800.75,2.0,690.0
2013-12-19,1788.75,1791.75,1782.25,,,1788.25,21.0,690.0
2013-12-18,1765.0,1792.0,1754.25,,,1790.75,6.0,687.0
2013-12-17,1759.75,1768.5,1757.75,,,1759.5,1.0,687.0
2013-12-16,1755.25,1771.5,1741.75,,,1767.0,9.0,685.0
2013-12-13,1755.0,1762.5,1754.0,,,1755.0,1.0,685.0
2013-12-12,1760.0,1763.0,1754.0,,,1755.25,5.0,684.0
2013-12-11,1772.5,1786.75,1761.75,,,1761.5,1.0,691.0
2013-12-10,0.0,1791.25,1783.0,,,1783.5,0.0,691.0
2013-12-09,1790.75,1790.75,1790.75,,,1789.5,6.0,685.0
2013-12-06,0.0,1784.0,0.0,,,1785.25,0.0,685.0
2013-12-05,0.0,1772.75,1763.5,,,1764.25,0.0,685.0
2013-12-04,0.0,1778.0,1759.25,,,1772.0,0.0,685.0
2013-12-03,0.0,0.0,1768.0,,,1771.75,0.0,685.0
2013-12-02,0.0,0.0,0.0,,,1780.0,0.0,685.0
2013-11-29,1785.0,1785.25,1785.0,,,1784.5,2.0,683.0
2013-11-27,0.0,0.0,0.0,,,1784.75,0.0,235.0
2013-11-26,0.0,0.0,0.0,,,1782.0,0.0,235.0
2013-11-25,0.0,1787.5,0.0,,,1782.5,0.0,235.0
2013-11-22,0.0,1779.25,0.0,,,1781.25,0.0,235.0
2013-11-21,1770.0,1774.0,1757.0,,,1773.75,5.0,232.0
2013-11-20,0.0,1772.75,1756.25,,,1760.0,0.0,242.0
2013-11-19,0.0,0.0,1768.25,,,1765.5,0.0,242.0
2013-11-18,1772.5,1778.25,1766.75,,,1769.0,1.0,241.0
2013-11-15,0.0,1774.75,0.0,,,1773.75,0.0,241.0
2013-11-14,1766.0,1767.75,1758.75,,,1768.0,1.0,240.0
2013-11-13,0.0,1757.75,1740.25,,,1759.0,0.0,240.0
2013-11-12,0.0,1748.0,1740.25,,,1745.25,0.0,240.0
2013-11-11,0.0,1748.75,1744.5,,,1747.75,0.0,240.0
2013-11-08,0.0,1731.75,1722.25,,,1746.25,0.0,240.0
2013-11-07,1738.5,1752.5,1723.75,,,1725.5,1.0,240.0
2013-11-06,1742.75,1748.25,1742.75,,,1745.75,1.0,239.0
2013-11-05,0.0,0.0,1732.0,,,1736.75,0.0,239.0
2013-11-04,0.0,1742.5,0.0,,,1743.0,0.0,239.0
2013-11-01,1730.5,1739.5,1729.75,,,1735.0,1.0,239.0
2013-10-31,0.0,1742.5,1732.0,,,1731.0,0.0,239.0
2013-10-30,1745.25,1745.25,1737.5,,,1740.5,1.0,239.0
2013-10-29,1737.0,1747.25,1736.25,,,1747.5,2.0,239.0
2013-10-28,0.0,1740.25,1733.5,,,1739.0,0.0,239.0
2013-10-25,1733.5,1733.5,1724.5,,,1734.0,1.0,240.0
2013-10-24,0.0,1730.0,1721.5,,,1728.5,0.0,240.0
2013-10-23,0.0,0.0,1716.0,,,1721.75,0.0,240.0
2013-10-22,0.0,1733.0,1717.5,,,1729.5,0.0,240.0
2013-10-21,0.0,1719.75,0.0,,,1718.25,0.0,240.0
2013-10-18,0.0,1711.25,0.0,,,1716.5,0.0,240.0
2013-10-17,1700.0,1703.75,1700.0,,,1707.75,6.0,234.0
2013-10-16,1689.0,1689.0,1689.0,,,1693.25,1.0,233.0
2013-10-15,0.0,1688.25,1682.0,,,1672.0,0.0,233.0
2013-10-14,0.0,1684.5,1666.25,,,1684.5,0.0,233.0
2013-10-11,0.0,1674.0,1659.0,,,1679.0,0.0,233.0
2013-10-10,0.0,1666.0,0.0,,,1665.0,0.0,233.0
2013-10-09,0.0,1635.0,1622.0,,,1628.75,0.0,233.0
2013-10-08,1653.25,1653.25,1632.5,,,1630.25,5.0,236.0
2013-10-07,0.0,0.0,1648.75,,,1647.5,0.0,236.0
2013-10-04,0.0,1658.75,0.0,,,1664.75,0.0,236.0
2013-10-03,0.0,0.0,1645.75,,,1649.5,0.0,236.0
2013-10-02,0.0,0.0,1656.0,,,1663.0,0.0,36.0
2013-10-01,0.0,1669.5,0.0,,,1669.5,0.0,36.0
2013-09-30,1655.75,1655.75,1654.75,,,1654.25,2.0,37.0
2013-09-27,0.0,0.0,1664.25,,,1666.5,0.0,37.0
2013-09-26,0.0,1675.25,0.0,,,1673.0,0.0,37.0
2013-09-25,1672.5,1672.5,1667.0,,,1666.5,3.0,34.0
2013-09-24,1669.0,1678.75,1669.0,,,1673.0,1.0,33.0
2013-09-23,1675.5,1684.75,1672.0,,,1673.25,1.0,12.0
2013-09-20,1692.0,1696.75,1683.75,,,1682.5,5.0,7.0
2013-09-19,0.0,1701.0,1697.0,,,1697.0,0.0,7.0
2013-09-18,1673.0,1700.5,1673.0,,,1697.5,1.0,6.0
2013-09-17,0.0,1676.75,0.0,,,1678.25,0.0,6.0
2013-09-16,0.0,1679.0,0.0,,,1671.25,0.0,6.0
2013-09-13,0.0,1658.75,1656.75,,,1662.25,0.0,6.0
2013-09-12,0.0,0.0,1657.0,,,1658.5,0.0,6.0
2013-09-11,0.0,1657.25,0.0,,,1662.5,0.0,6.0
2013-09-10,0.0,1649.5,0.0,,,1655.75,0.0,6.0
2013-09-09,0.0,1638.5,0.0,,,1642.25,0.0,6.0
2013-09-06,1634.75,1634.75,1618.5,,,1626.75,1.0,6.0
2013-09-05,0.0,0.0,0.0,,,1626.0,0.0,6.0
2013-09-04,0.0,1621.0,0.0,,,1626.5,0.0,6.0
2013-09-03,0.0,1615.5,0.0,,,1612.25,0.0,6.0
2013-08-30,0.0,0.0,0.0,,,1604.5,0.0,6.0
2013-08-29,0.0,1611.25,0.0,,,1610.0,0.0,6.0
2013-08-28,0.0,1605.0,0.0,,,1605.5,0.0,6.0
2013-08-27,0.0,0.0,1606.25,,,1601.25,0.0,6.0
2013-08-26,0.0,0.0,1633.0,,,1627.5,0.0,6.0
2013-08-23,0.0,1629.25,0.0,,,1634.5,0.0,6.0
2013-08-22,0.0,1624.75,0.0,,,1628.0,0.0,6.0
2013-08-21,0.0,0.0,1614.5,,,1609.5,0.0,6.0
2013-08-20,0.0,1622.75,0.0,,,1623.75,0.0,6.0
2013-08-19,0.0,0.0,1622.5,,,1618.25,0.0,6.0
2013-08-16,0.0,0.0,0.0,,,1624.5,0.0,6.0
2013-08-15,1636.0,1636.0,1630.0,,,1629.25,2.0,6.0
2013-08-14,1661.25,1661.25,1661.25,,,1655.5,1.0,6.0
2013-08-13,0.0,1661.0,1658.75,,,1664.25,0.0,6.0
2013-08-12,0.0,0.0,1655.25,,,1660.5,0.0,6.0
2013-08-09,1661.25,1661.25,1661.25,,,1659.5,1.0,6.0
2013-08-08,0.0,1664.25,0.0,,,1667.0,0.0,6.0
2013-08-07,0.0,0.0,1660.5,,,1661.5,0.0,6.0
2013-08-06,0.0,0.0,1669.0,,,1667.25,0.0,6.0
2013-08-05,0.0,0.0,0.0,,,1676.0,0.0,6.0
2013-08-02,1669.0,1669.0,1669.0,,,1677.5,2.0,4.0
2013-08-01,0.0,1667.25,0.0,,,1673.75,0.0,4.0
2013-07-31,0.0,1661.0,0.0,,,1654.0,0.0,4.0
2013-07-30,0.0,0.0,0.0,,,1658.25,0.0,4.0
2013-07-29,1656.0,1656.0,1656.0,,,1656.0,4.0,1.0
2013-07-26,0.0,0.0,1654.5,,,1660.25,0.0,1.0
2013-07-25,0.0,0.0,0.0,,,1657.5,0.0,1.0
2013-07-24,0.0,0.0,1661.25,,,1657.5,0.0,1.0
2013-07-23,0.0,0.0,0.0,,,1662.0,0.0,1.0
2013-07-22,0.0,0.0,0.0,,,1664.0,0.0,1.0
2013-07-19,0.0,0.0,0.0,,,1663.0,0.0,1.0
2013-07-18,0.0,0.0,0.0,,,1654.0,0.0,1.0
2013-07-17,0.0,1647.5,0.0,,,1649.0,0.0,1.0
2013-07-16,0.0,0.0,1646.0,,,1644.5,0.0,1.0
2013-07-15,0.0,1646.0,0.0,,,1650.5,0.0,1.0
2013-07-12,1643.5,1643.5,1643.5,,,1643.5,1.0,0.0
2013-07-11,0.0,1639.25,0.0,,,1643.25,0.0,0.0
2013-07-10,0.0,1625.0,0.0,,,1621.75,0.0,0.0
2013-07-09,0.0,1615.25,0.0,,,1618.75,0.0,0.0
2013-07-08,0.0,1606.0,0.0,,,1608.75,0.0,0.0
2013-07-05,0.0,1591.0,0.0,,,1600.5,0.0,0.0
2013-07-03,0.0,0.0,1577.5,,,1582.5,0.0,0.0
2013-07-02,0.0,0.0,0.0,,,1580.5,0.0,0.0
2013-07-01,0.0,1582.25,0.0,,,1580.0,0.0,0.0
2013-06-28,0.0,1581.0,1574.0,,,1572.5,0.0,0.0
2013-06-27,0.0,1581.25,0.0,,,1580.0,0.0,0.0
2013-06-26,0.0,1567.75,1552.75,,,1569.0,0.0,0.0
2013-06-25,0.0,1554.5,1538.5,,,1555.0,0.0,0.0
2013-06-24,0.0,0.0,1532.75,,,1539.5,0.0,0.0
2013-06-21,0.0,1558.25,1550.25,,,1557.5,0.0,0.0
2013-06-20,0.0,0.0,0.0,,,1557.25,0.0,0.0
2013-06-19,0.0,0.0,0.0,,,1597.0,0.0,0.0
